frame,time_sec,similarity_pct,is_match,threshold,status
441,14.7,64.98,False,75.0,mismatch
442,14.733,65.69,False,75.0,mismatch
443,14.767,,,75.0,no_face
444,14.8,,,75.0,no_face
445,14.833,,,75.0,no_face
446,14.867,,,75.0,no_face
447,14.9,,,75.0,no_face
448,14.933,,,75.0,no_face
449,14.967,,,75.0,no_face
450,15.0,,,75.0,no_face
451,15.033,,,75.0,no_face
452,15.067,,,75.0,no_face
453,15.1,,,75.0,no_face
454,15.133,,,75.0,no_face
455,15.167,,,75.0,no_face
456,15.2,,,75.0,no_face
457,15.233,,,75.0,no_face
458,15.267,,,75.0,no_face
459,15.3,,,75.0,no_face
460,15.333,68.91,False,75.0,mismatch
461,15.367,,,75.0,no_face
462,15.4,,,75.0,no_face
463,15.433,66.31,False,75.0,mismatch
464,15.467,63.74,False,75.0,mismatch
465,15.5,63.74,False,75.0,mismatch
466,15.533,63.41,False,75.0,mismatch
467,15.567,65.44,False,75.0,mismatch
468,15.6,66.66,False,75.0,mismatch
469,15.633,64.70,False,75.0,mismatch
470,15.667,63.65,False,75.0,mismatch
471,15.7,63.65,False,75.0,mismatch
472,15.733,63.68,False,75.0,mismatch
473,15.767,64.98,False,75.0,mismatch
474,15.8,64.97,False,75.0,mismatch
475,15.833,64.17,False,75.0,mismatch
476,15.867,63.06,False,75.0,mismatch
477,15.9,62.57,False,75.0,mismatch
478,15.933,62.66,False,75.0,mismatch
479,15.967,63.10,False,75.0,mismatch
480,16.0,63.08,False,75.0,mismatch
481,16.033,64.11,False,75.0,mismatch
482,16.067,66.13,False,75.0,mismatch
483,16.1,66.13,False,75.0,mismatch
484,16.133,66.11,False,75.0,mismatch
485,16.167,66.93,False,75.0,mismatch
486,16.2,65.79,False,75.0,mismatch
487,16.233,66.42,False,75.0,mismatch
488,16.267,,,75.0,no_face
489,16.3,64.33,False,75.0,mismatch
490,16.333,61.36,False,75.0,mismatch
491,16.367,66.25,False,75.0,mismatch
492,16.4,66.25,False,75.0,mismatch
493,16.433,65.67,False,75.0,mismatch
494,16.467,61.54,False,75.0,mismatch
495,16.5,61.82,False,75.0,mismatch
496,16.533,62.11,False,75.0,mismatch
497,16.567,62.11,False,75.0,mismatch
498,16.6,63.43,False,75.0,mismatch
499,16.633,62.41,False,75.0,mismatch
500,16.667,62.23,False,75.0,mismatch
501,16.7,61.95,False,75.0,mismatch
502,16.733,62.07,False,75.0,mismatch
503,16.767,64.11,False,75.0,mismatch
504,16.8,64.11,False,75.0,mismatch
505,16.833,62.46,False,75.0,mismatch
506,16.867,62.49,False,75.0,mismatch
507,16.9,62.49,False,75.0,mismatch
508,16.933,62.62,False,75.0,mismatch
509,16.967,63.74,False,75.0,mismatch
510,17.0,63.74,False,75.0,mismatch
511,17.033,62.78,False,75.0,mismatch
512,17.067,64.94,False,75.0,mismatch
513,17.1,64.94,False,75.0,mismatch
514,17.133,64.56,False,75.0,mismatch
515,17.167,65.02,False,75.0,mismatch
516,17.2,64.32,False,75.0,mismatch
517,17.233,64.63,False,75.0,mismatch
518,17.267,64.87,False,75.0,mismatch
519,17.3,62.48,False,75.0,mismatch
520,17.333,65.22,False,75.0,mismatch
521,17.367,65.79,False,75.0,mismatch
522,17.4,64.78,False,75.0,mismatch
523,17.433,65.15,False,75.0,mismatch
524,17.467,60.85,False,75.0,mismatch
525,17.5,60.85,False,75.0,mismatch
526,17.533,60.75,False,75.0,mismatch
527,17.567,60.23,False,75.0,mismatch
528,17.6,61.91,False,75.0,mismatch
529,17.633,62.68,False,75.0,mismatch
530,17.667,,,75.0,no_face
531,17.7,,,75.0,no_face
532,17.733,62.18,False,75.0,mismatch
533,17.767,61.65,False,75.0,mismatch
534,17.8,62.42,False,75.0,mismatch
535,17.833,61.60,False,75.0,mismatch
536,17.867,60.52,False,75.0,mismatch
537,17.9,61.51,False,75.0,mismatch
538,17.933,59.24,False,75.0,mismatch
539,17.967,59.13,False,75.0,mismatch
540,18.0,59.13,False,75.0,mismatch
541,18.033,60.45,False,75.0,mismatch
542,18.067,62.10,False,75.0,mismatch
543,18.1,60.95,False,75.0,mismatch
544,18.133,61.86,False,75.0,mismatch
545,18.167,60.04,False,75.0,mismatch
546,18.2,60.37,False,75.0,mismatch
547,18.233,61.50,False,75.0,mismatch
548,18.267,62.71,False,75.0,mismatch
549,18.3,62.71,False,75.0,mismatch
550,18.333,63.98,False,75.0,mismatch
551,18.367,63.98,False,75.0,mismatch
552,18.4,63.98,False,75.0,mismatch
553,18.433,63.69,False,75.0,mismatch
554,18.467,63.60,False,75.0,mismatch
555,18.5,63.60,False,75.0,mismatch
