frame,time_sec,similarity_pct,is_match,threshold,status
605,20.167,85.49,True,75.0,match
606,20.2,84.14,True,75.0,match
607,20.233,84.17,True,75.0,match
608,20.267,83.97,True,75.0,match
609,20.3,86.15,True,75.0,match
610,20.333,74.81,False,75.0,mismatch
611,20.367,74.50,False,75.0,mismatch
612,20.4,73.84,False,75.0,mismatch
613,20.433,73.84,False,75.0,mismatch
614,20.467,81.61,True,75.0,match
615,20.5,67.10,False,75.0,mismatch
616,20.533,68.74,False,75.0,mismatch
617,20.567,63.65,False,75.0,mismatch
618,20.6,66.80,False,75.0,mismatch
619,20.633,66.25,False,75.0,mismatch
620,20.667,66.35,False,75.0,mismatch
621,20.7,89.36,True,75.0,match
622,20.733,89.24,True,75.0,match
623,20.767,84.23,True,75.0,match
624,20.8,88.21,True,75.0,match
625,20.833,88.33,True,75.0,match
626,20.867,89.17,True,75.0,match
627,20.9,88.36,True,75.0,match
628,20.933,82.77,True,75.0,match
629,20.967,84.51,True,75.0,match
630,21.0,84.53,True,75.0,match
631,21.033,85.25,True,75.0,match
632,21.067,82.32,True,75.0,match
633,21.1,81.66,True,75.0,match
634,21.133,,,75.0,no_face
635,21.167,,,75.0,no_face
636,21.2,,,75.0,no_face
637,21.233,,,75.0,no_face
638,21.267,,,75.0,no_face
639,21.3,,,75.0,no_face
640,21.333,,,75.0,no_face
641,21.367,,,75.0,no_face
642,21.4,,,75.0,no_face
643,21.433,,,75.0,no_face
644,21.467,,,75.0,no_face
645,21.5,,,75.0,no_face
646,21.533,,,75.0,no_face
647,21.567,,,75.0,no_face
648,21.6,,,75.0,no_face
649,21.633,,,75.0,no_face
650,21.667,,,75.0,no_face
651,21.7,,,75.0,no_face
652,21.733,,,75.0,no_face
653,21.767,,,75.0,no_face
654,21.8,,,75.0,no_face
655,21.833,,,75.0,no_face
656,21.867,,,75.0,no_face
657,21.9,,,75.0,no_face
658,21.933,,,75.0,no_face
659,21.967,,,75.0,no_face
660,22.0,,,75.0,no_face
661,22.033,,,75.0,no_face
662,22.067,,,75.0,no_face
663,22.1,,,75.0,no_face
664,22.133,,,75.0,no_face
665,22.167,,,75.0,no_face
666,22.2,,,75.0,no_face
667,22.233,,,75.0,no_face
668,22.267,,,75.0,no_face
669,22.3,,,75.0,no_face
670,22.333,,,75.0,no_face
671,22.367,,,75.0,no_face
672,22.4,,,75.0,no_face
673,22.433,,,75.0,no_face
674,22.467,,,75.0,no_face
675,22.5,,,75.0,no_face
676,22.533,,,75.0,no_face
677,22.567,,,75.0,no_face
678,22.6,,,75.0,no_face
679,22.633,,,75.0,no_face
680,22.667,,,75.0,no_face
681,22.7,,,75.0,no_face
682,22.733,,,75.0,no_face
683,22.767,,,75.0,no_face
684,22.8,,,75.0,no_face
685,22.833,,,75.0,no_face
686,22.867,,,75.0,no_face
687,22.9,,,75.0,no_face
688,22.933,,,75.0,no_face
689,22.967,,,75.0,no_face
690,23.0,,,75.0,no_face
691,23.033,,,75.0,no_face
692,23.067,,,75.0,no_face
693,23.1,,,75.0,no_face
694,23.133,,,75.0,no_face
695,23.167,,,75.0,no_face
696,23.2,,,75.0,no_face
697,23.233,,,75.0,no_face
698,23.267,,,75.0,no_face
699,23.3,,,75.0,no_face
700,23.333,,,75.0,no_face
701,23.367,,,75.0,no_face
702,23.4,,,75.0,no_face
703,23.433,,,75.0,no_face
704,23.467,,,75.0,no_face
705,23.5,,,75.0,no_face
706,23.533,,,75.0,no_face
707,23.567,,,75.0,no_face
708,23.6,,,75.0,no_face
709,23.633,,,75.0,no_face
710,23.667,,,75.0,no_face
711,23.7,,,75.0,no_face
712,23.733,,,75.0,no_face
713,23.767,,,75.0,no_face
714,23.8,,,75.0,no_face
715,23.833,75.61,True,75.0,match
716,23.867,76.80,True,75.0,match
717,23.9,,,75.0,no_face
718,23.933,,,75.0,no_face
719,23.967,,,75.0,no_face
720,24.0,83.85,True,75.0,match
721,24.033,83.13,True,75.0,match
722,24.067,85.67,True,75.0,match
723,24.1,85.49,True,75.0,match
724,24.133,,,75.0,no_face
725,24.167,86.09,True,75.0,match
726,24.2,84.24,True,75.0,match
727,24.233,78.18,True,75.0,match
728,24.267,81.57,True,75.0,match
729,24.3,84.22,True,75.0,match
730,24.333,82.98,True,75.0,match
731,24.367,82.79,True,75.0,match
732,24.4,82.96,True,75.0,match
733,24.433,78.62,True,75.0,match
734,24.467,,,75.0,no_face
735,24.5,,,75.0,no_face
736,24.533,75.23,True,75.0,match
737,24.567,75.22,True,75.0,match
738,24.6,62.12,False,75.0,mismatch
739,24.633,63.72,False,75.0,mismatch
740,24.667,,,75.0,no_face
741,24.7,,,75.0,no_face
742,24.733,,,75.0,no_face
743,24.767,66.82,False,75.0,mismatch
744,24.8,64.77,False,75.0,mismatch
745,24.833,60.76,False,75.0,mismatch
746,24.867,64.56,False,75.0,mismatch
747,24.9,63.00,False,75.0,mismatch
748,24.933,63.79,False,75.0,mismatch
749,24.967,77.74,True,75.0,match
750,25.0,80.27,True,75.0,match
751,25.033,83.38,True,75.0,match
752,25.067,83.44,True,75.0,match
753,25.1,80.88,True,75.0,match
754,25.133,84.09,True,75.0,match
755,25.167,84.73,True,75.0,match
756,25.2,84.05,True,75.0,match
757,25.233,83.92,True,75.0,match
758,25.267,83.94,True,75.0,match
759,25.3,84.71,True,75.0,match
760,25.333,60.54,False,75.0,mismatch
761,25.367,60.89,False,75.0,mismatch
762,25.4,62.26,False,75.0,mismatch
763,25.433,62.25,False,75.0,mismatch
764,25.467,66.15,False,75.0,mismatch
765,25.5,64.66,False,75.0,mismatch
766,25.533,66.12,False,75.0,mismatch
767,25.567,63.82,False,75.0,mismatch
768,25.6,63.93,False,75.0,mismatch
769,25.633,62.02,False,75.0,mismatch
770,25.667,69.88,False,75.0,mismatch
771,25.7,61.46,False,75.0,mismatch
772,25.733,63.42,False,75.0,mismatch
773,25.767,61.21,False,75.0,mismatch
774,25.8,62.28,False,75.0,mismatch
775,25.833,61.41,False,75.0,mismatch
776,25.867,65.17,False,75.0,mismatch
777,25.9,64.76,False,75.0,mismatch
778,25.933,62.40,False,75.0,mismatch
779,25.967,56.81,False,75.0,mismatch
